Click,Swipe,Scroll,Input,Timestamps,Trip Type,Screen Time(min),Device Info,OS,App Version,Customer ID
7,3,3,4,2024-03-15 18:00:05.002489,shopping journey,10,OnePlus One,Android,['7.0.57'],+91 7648348492
5,3,3,3,2024-03-15 18:00:07.074049,mixed usage,7,Nokia 7,Android,['6.0.48'],+91 7103985062
16,10,10,7,2024-03-15 18:00:07.356897,long exploration journey,27,Pixel 5,Android,['7.0.47'],+91 9183524675
18,14,10,8,2024-03-15 18:00:07.894782,long exploration journey,26,OnePlus 2,Android,['7.0.01'],+91 8973369130
16,11,5,8,2024-03-15 18:00:15.272303,long exploration journey,27,Moto Z series,Android,['7.0.03'],+91 9936189757
18,13,7,7,2024-03-15 18:00:15.658577,long exploration journey,26,iPhone 7,IOS,['7.0.03'],+91 8862153825
3,1,1,1,2024-03-15 18:00:15.947810,single feature journey,2,iPhone 11 Pro,IOS,['6.0.48'],+91 9805879251
15,10,9,7,2024-03-15 18:00:22.606620,long exploration journey,26,Galaxy J series,Android,['7.0.47'],+91 7088195950
5,2,1,2,2024-03-15 18:00:35.869655,single feature journey,10,Nokia 8,Android,['7.0.47'],+91 7404115692
3,2,1,1,2024-03-15 18:00:40.944876,single feature journey,8,Pixel 5,Android,['7.0.25'],+91 9023655832
6,2,2,3,2024-03-15 18:00:50.135551,shopping journey,15,Nokia 5,Android,['6.0.04'],+91 9577449109
19,13,6,9,2024-03-15 18:00:59.210299,long exploration journey,30,Pixel 3 XL,Android,['6.0.48'],+91 7975251680
15,10,10,6,2024-03-15 18:01:00.775345,long exploration journey,29,OnePlus 6/6T,Android,['6.0.48'],+91 7989471420
5,4,2,3,2024-03-15 18:01:07.298281,news consumption journey,9,Galaxy S21,Android,['6.0.48'],+91 7625071367
15,13,5,10,2024-03-15 18:01:10.407130,long exploration journey,29,Moto Z series,Android,['7.0.01'],+91 7175665400
5,2,2,2,2024-03-15 18:01:13.404768,single feature journey,6,Galaxy Note10,Android,['7.0.25'],+91 7473636595
14,8,2,10,2024-03-15 18:01:21.167413,entertainment journey,16,Pixel 7,Android,['7.0.47'],+91 7877926765
5,4,3,5,2024-03-15 18:01:25.830883,mixed usage,11,OnePlus 6/6T,Android,['6.0.04'],+91 9409639461
4,4,4,2,2024-03-15 18:01:28.113319,news consumption journey,5,OnePlus 10,Android,['7.0.57'],+91 7065949231
15,11,8,9,2024-03-15 18:01:32.483729,long exploration journey,25,Galaxy S9,Android,['7.0.60'],+91 9865762819
4,1,2,1,2024-03-15 18:01:37.211409,single feature journey,7,Galaxy S9,Android,['7.0.01'],+91 7475795585
4,1,2,1,2024-03-15 18:01:41.621949,single feature journey,4,Nokia XR21,Android,['7.0.47'],+91 7038482469
16,10,6,10,2024-03-15 18:01:43.180405,long exploration journey,27,Nokia 8,Android,['7.0.57'],+91 8548298152
16,12,5,10,2024-03-15 18:01:46.533595,long exploration journey,25,iPhone 7,IOS,['6.0.48'],+91 9206677276
5,2,5,2,2024-03-15 18:01:49.224670,mixed usage,7,Pixel 6,Android,['7.0.47'],+91 9172800839
5,3,4,3,2024-03-15 18:01:53.119664,shopping journey,13,Galaxy S6,Android,['7.0.60'],+91 7794035835
3,1,1,2,2024-03-15 18:01:56.804877,single feature journey,6,Lenovo K series,Android,['7.0.25'],+91 7530032428
9,3,3,3,2024-03-15 18:02:05.826098,shopping journey,15,iPhone 11 Pro Max,IOS,['7.0.47'],+91 9470940545
19,12,6,6,2024-03-15 18:02:12.512332,long exploration journey,28,Pixel 4a,Android,['7.0.01'],+91 9904556931
4,2,2,2,2024-03-15 18:02:16.827234,single feature journey,6,Galaxy A series,Android,['7.0.47'],+91 7796071424
4,1,1,1,2024-03-15 18:02:23.675001,single feature journey,5,HTC Desire series,Android,['7.0.57'],+91 7769619751
10,2,2,4,2024-03-15 18:02:23.927365,shopping journey,12,Nokia 6,Android,['7.0.03'],+91 7919184453
7,4,4,4,2024-03-15 18:02:34.116813,mixed usage,17,Pixel 3a XL,Android,['6.0.04'],+91 9691586622
3,1,2,1,2024-03-15 18:02:34.349065,single feature journey,2,Motorola Moto series,Android,['7.0.47'],+91 9550980383
5,2,5,4,2024-03-15 18:02:36.405844,mixed usage,11,Nova series,Android,['6.0.48'],+91 9810925513
9,2,4,5,2024-03-15 18:02:43.273529,shopping journey,11,Pixel 8,Android,['6.0.11'],+91 7423907941
4,2,1,1,2024-03-15 18:02:51.777033,single feature journey,6,Pixel 3a XL,Android,['7.0.57'],+91 9465144155
4,1,1,1,2024-03-15 18:03:02.896110,simple recharge journey,3,Moto X series,Android,['7.0.60'],+91 9228749163
3,1,2,2,2024-03-15 18:03:19.473064,single feature journey,9,Moto G series,Android,['7.0.03'],+91 7788645588
4,2,5,2,2024-03-15 18:03:20.338783,news consumption journey,6,Mi series,Android,['7.0.57'],+91 7508482742
8,5,2,2,2024-03-15 18:03:31.945307,shopping journey,14,OnePlus 10 Pro,Android,['7.0.57'],+91 7609031595
4,1,2,2,2024-03-15 18:03:40.821458,single feature journey,7,iPhone 8,IOS,['6.0.04'],+91 9953991129
5,3,4,4,2024-03-15 18:03:48.080344,shopping journey,15,iPhone SE,IOS,['6.0.48'],+91 8666785070
9,3,2,5,2024-03-15 18:03:49.388887,mixed usage,11,Galaxy S20,Android,['7.0.03'],+91 7771444629
3,2,2,1,2024-03-15 18:04:09.996621,single feature journey,7,Galaxy S21,Android,['7.0.01'],+91 8084674223
5,5,2,5,2024-03-15 18:04:12.485962,shopping journey,14,Pixel 5,Android,['7.0.57'],+91 9165131257
3,5,5,2,2024-03-15 18:04:13.203263,news consumption journey,7,OnePlus 8/8 Pro/8T,Android,['7.0.01'],+91 7954455686
4,1,1,1,2024-03-15 18:04:13.246144,single feature journey,8,iPhone 14 Pro,IOS,['6.0.48'],+91 8792097422
5,2,2,3,2024-03-15 18:04:22.416161,shopping journey,11,Pixel 7,Android,['6.0.04'],+91 7704949111
5,5,4,4,2024-03-15 18:04:23.247314,mixed usage,5,OnePlus 7/7 Pro/7T/7T Pro,Android,['7.0.60'],+91 9349632795
14,8,2,10,2024-03-15 18:04:34.482774,entertainment journey,11,Galaxy Note10,Android,['7.0.03'],+91 8799923356
3,1,2,1,2024-03-15 18:04:44.930034,single feature journey,6,HTC Desire series,Android,['7.0.03'],+91 8555522921
3,3,2,4,2024-03-15 18:04:45.223416,news consumption journey,8,iPhone XR,IOS,['7.0.60'],+91 7400281896
10,5,3,9,2024-03-15 18:04:47.455681,entertainment journey,18,Pixel 4a 5G,Android,['6.0.48'],+91 9065627447
5,2,2,1,2024-03-15 18:04:47.765145,single feature journey,10,Moto G series,Android,['7.0.57'],+91 9032762063
16,12,8,7,2024-03-15 18:04:59.997735,long exploration journey,26,Galaxy Note20,Android,['7.0.60'],+91 8314495458
7,2,4,2,2024-03-15 18:05:05.329432,mixed usage,7,OnePlus 7/7 Pro/7T/7T Pro,Android,['6.0.48'],+91 9827033571
8,3,4,5,2024-03-15 18:05:09.820639,mixed usage,17,Pixel 2,Android,['7.0.57'],+91 7824300372
3,2,2,2,2024-03-15 18:05:12.020659,single feature journey,6,Nova series,Android,['7.0.60'],+91 7513723792
5,2,0,1,2024-03-15 18:05:14.127583,simple recharge journey,1,Pixel 2 XL,Android,['7.0.60'],+91 9851178001
6,2,3,2,2024-03-15 18:05:29.510935,shopping journey,11,Lenovo Z series,Android,['7.0.60'],+91 7823976691
5,3,4,5,2024-03-15 18:05:31.399599,news consumption journey,5,Nokia 5,Android,['7.0.25'],+91 9317222802
20,12,9,8,2024-03-15 18:05:34.529040,long exploration journey,26,OnePlus 12,Android,['7.0.60'],+91 7257876404
4,1,2,2,2024-03-15 18:05:35.658243,single feature journey,8,Moto G series,Android,['7.0.60'],+91 9292530915
5,3,2,4,2024-03-15 18:05:39.790269,shopping journey,10,Pixel 7 Pro,Android,['7.0.57'],+91 8885040436
16,15,5,9,2024-03-15 18:05:40.046272,long exploration journey,26,OnePlus 2,Android,['7.0.01'],+91 7713315417
4,2,2,1,2024-03-15 18:05:40.553596,single feature journey,2,Nova series,Android,['7.0.57'],+91 7562944331
4,1,2,2,2024-03-15 18:05:42.812313,single feature journey,8,Pixel 3 XL,Android,['6.0.48'],+91 8412297729
3,3,5,4,2024-03-15 18:05:46.538383,news consumption journey,6,LG V series ,Android,['7.0.03'],+91 9880996895
4,2,2,2,2024-03-15 18:05:48.191694,single feature journey,5,P series,Android,['7.0.60'],+91 9086182871
3,2,1,2,2024-03-15 18:05:55.291865,simple recharge journey,1,Nokia 6,Android,['7.0.47'],+91 9223387641
9,4,4,2,2024-03-15 18:05:55.989786,mixed usage,10,Pixel 3a XL,Android,['7.0.25'],+91 8853859415
9,2,5,5,2024-03-15 18:05:56.215477,mixed usage,18,Pixel 2,Android,['7.0.60'],+91 8087660762
5,5,3,4,2024-03-15 18:05:57.045033,news consumption journey,10,Nokia 7,Android,['7.0.47'],+91 9296704284
18,13,5,9,2024-03-15 18:05:57.049005,long exploration journey,25,OnePlus 10 Pro,Android,['7.0.25'],+91 7579810531
5,2,2,1,2024-03-15 18:05:59.493478,single feature journey,2,Poco series,Android,['7.0.60'],+91 7440496950
10,6,3,5,2024-03-15 18:06:02.259759,entertainment journey,10,OnePlus 8/8 Pro/8T,Android,['7.0.57'],+91 9236577342
5,4,3,4,2024-03-15 18:06:03.712783,mixed usage,12,iPhone 8 Plus,IOS,['7.0.01'],+91 8416723783
4,1,2,2,2024-03-15 18:06:04.360102,single feature journey,8,Nokia 7,Android,['7.0.60'],+91 7345628388
4,2,1,1,2024-03-15 18:06:09.581681,single feature journey,6,Honor series,Android,['6.0.04'],+91 7928476506
4,5,2,3,2024-03-15 18:06:12.949347,news consumption journey,7,Galaxy S7,Android,['7.0.60'],+91 9366173758
8,5,2,4,2024-03-15 18:06:16.474789,shopping journey,12,Nokia 6,Android,['7.0.03'],+91 9735260015
6,5,4,2,2024-03-15 18:06:19.122244,mixed usage,10,Pixel,Android,['6.0.04'],+91 7730313903
3,2,2,1,2024-03-15 18:06:20.147276,single feature journey,7,Galaxy M series,Android,['7.0.60'],+91 8140616377
15,15,10,10,2024-03-15 18:06:38.642047,long exploration journey,28,Mate series,Android,['7.0.47'],+91 9976712944
10,7,2,7,2024-03-15 18:06:39.442282,entertainment journey,19,Pixel 4 XL,Android,['7.0.47'],+91 8066169835
5,2,0,2,2024-03-15 18:06:41.445582,simple recharge journey,3,Galaxy Note10,Android,['7.0.60'],+91 9677105185
5,5,5,4,2024-03-15 18:06:42.377239,shopping journey,10,Pixel 2,Android,['7.0.47'],+91 7894056049
3,4,4,3,2024-03-15 18:06:43.671986,news consumption journey,5,iPhone 13 Mini,IOS,['7.0.60'],+91 9728073399
7,2,5,4,2024-03-15 18:06:46.590258,shopping journey,14,Mi series,Android,['7.0.01'],+91 7114022722
18,12,9,7,2024-03-15 18:07:07.346150,long exploration journey,26,Galaxy M series,Android,['6.0.48'],+91 9815213421
17,11,8,5,2024-03-15 18:07:08.946858,long exploration journey,27,OnePlus 8/8 Pro/8T,Android,['7.0.57'],+91 9115153692
9,2,3,4,2024-03-15 18:07:12.675848,mixed usage,10,Galaxy S23,Android,['7.0.03'],+91 9388646895
4,2,2,4,2024-03-15 18:07:19.238450,news consumption journey,5,Honor series,Android,['7.0.25'],+91 9352128922
4,1,2,2,2024-03-15 18:07:27.036922,single feature journey,7,Pixel 6,Android,['6.0.11'],+91 8685062595
18,14,5,9,2024-03-15 18:07:27.464863,long exploration journey,27,Pixel 5,Android,['7.0.03'],+91 7016442483
6,5,2,4,2024-03-15 18:07:36.463073,mixed usage,12,OnePlus 2,Android,['7.0.57'],+91 9726442031
4,2,1,2,2024-03-15 18:07:40.994215,simple recharge journey,1,iPhone XS,IOS,['7.0.60'],+91 8647254364
4,1,2,1,2024-03-15 18:07:44.914815,single feature journey,5,Pixel,Android,['7.0.60'],+91 9010893507
15,5,3,9,2024-03-15 18:07:57.640420,entertainment journey,14,Nokia 6,Android,['7.0.25'],+91 7561938300
3,1,1,2,2024-03-15 18:07:59.866031,single feature journey,3,Pixel 3a XL,Android,['7.0.01'],+91 7980131245
5,2,1,2,2024-03-15 18:08:00.138352,single feature journey,7,iPhone 13 Pro Max,IOS,['7.0.47'],+91 8638976816
20,13,7,9,2024-03-15 18:08:13.014868,long exploration journey,28,Pixel 6,Android,['7.0.03'],+91 9011952547
9,4,2,3,2024-03-15 18:08:15.516829,shopping journey,13,Asus ZenFone series,Android,['7.0.01'],+91 8485780089
18,13,8,9,2024-03-15 18:08:17.651993,long exploration journey,26,Pixel 7,Android,['7.0.60'],+91 9035723092
4,1,1,1,2024-03-15 18:08:28.059336,simple recharge journey,2,Galaxy S21,Android,['7.0.47'],+91 8997960273
5,5,4,4,2024-03-15 18:08:33.233777,shopping journey,15,Motorola Moto series,Android,['7.0.60'],+91 9227053417
18,10,5,9,2024-03-15 18:08:42.389783,long exploration journey,25,Pixel 5,Android,['7.0.25'],+91 7796513222
9,5,3,3,2024-03-15 18:08:44.498690,mixed usage,7,HTC Desire series,Android,['6.0.04'],+91 8629142012
16,12,10,9,2024-03-15 18:08:56.839309,long exploration journey,27,Galaxy A series,Android,['6.0.48'],+91 8709492972
18,10,5,9,2024-03-15 18:09:01.244139,long exploration journey,27,Pixel 5,Android,['7.0.47'],+91 9620672288
19,13,5,8,2024-03-15 18:09:05.055655,long exploration journey,28,P series,Android,['7.0.25'],+91 9799689191
5,2,1,1,2024-03-15 18:09:07.853428,single feature journey,6,iPhone 13 Pro,IOS,['7.0.60'],+91 8887313255
4,4,4,2,2024-03-15 18:09:09.809042,news consumption journey,6,OnePlus 10 Pro,Android,['6.0.48'],+91 9861221669
5,1,1,2,2024-03-15 18:09:11.457013,single feature journey,9,Pixel 3 XL,Android,['7.0.60'],+91 7374243772
4,1,2,2,2024-03-15 18:09:16.748550,single feature journey,3,Galaxy S21,Android,['6.0.11'],+91 9628000809
3,2,2,1,2024-03-15 18:09:19.590796,single feature journey,4,Pixel 2,Android,['7.0.57'],+91 8416016917
17,13,8,9,2024-03-15 18:09:42.077074,long exploration journey,29,Poco series,Android,['7.0.47'],+91 9987439302
5,5,5,4,2024-03-15 18:09:47.247766,mixed usage,16,Galaxy S20,Android,['7.0.47'],+91 8767660423
16,12,8,6,2024-03-15 18:10:03.543922,long exploration journey,29,Poco series,Android,['7.0.25'],+91 9216517227
3,4,2,2,2024-03-15 18:10:05.227872,news consumption journey,8,Pixel 4 XL,Android,['6.0.48'],+91 8883804359
4,5,2,3,2024-03-15 18:10:15.921543,news consumption journey,9,Moto X series,Android,['7.0.47'],+91 8789538136
17,15,9,5,2024-03-15 18:10:24.470935,long exploration journey,26,Pixel 6,Android,['7.0.57'],+91 7374245447
5,2,2,2,2024-03-15 18:10:25.178425,single feature journey,9,Pixel 3,Android,['7.0.60'],+91 8732129083
3,2,4,3,2024-03-15 18:10:37.760496,news consumption journey,8,Nokia 5,Android,['7.0.03'],+91 9329150685
19,15,9,8,2024-03-15 18:10:42.968498,long exploration journey,28,Pixel 4 XL,Android,['7.0.60'],+91 8327731997
5,2,1,1,2024-03-15 18:10:43.791984,single feature journey,2,Nokia 7,Android,['7.0.60'],+91 7378738673
10,5,4,2,2024-03-15 18:10:57.002168,mixed usage,16,Galaxy S10,Android,['7.0.60'],+91 7392128443
9,3,2,3,2024-03-15 18:10:57.333927,mixed usage,20,OnePlus 2,Android,['6.0.04'],+91 9953055469
20,15,6,10,2024-03-15 18:10:58.365904,long exploration journey,29,Galaxy S8,Android,['7.0.47'],+91 7871528556
5,1,2,2,2024-03-15 18:11:03.687816,single feature journey,6,iPhone 8,IOS,['7.0.60'],+91 8866479456
14,10,5,10,2024-03-15 18:11:08.976947,entertainment journey,18,Pixel,Android,['7.0.47'],+91 9448835519
5,5,4,2,2024-03-15 18:11:12.743376,mixed usage,15,Pixel 3,Android,['7.0.03'],+91 7062274939
11,10,3,7,2024-03-15 18:11:24.542906,entertainment journey,14,Pixel 3a XL,Android,['7.0.60'],+91 7128599752
15,14,9,9,2024-03-15 18:11:34.156094,long exploration journey,25,Moto Z series,Android,['7.0.03'],+91 9970333763
5,5,5,2,2024-03-15 18:11:34.916012,mixed usage,14,Galaxy M series,Android,['7.0.25'],+91 9054147424
3,2,2,1,2024-03-15 18:11:36.040155,single feature journey,3,LG V series ,Android,['7.0.47'],+91 8045175509
5,2,3,3,2024-03-15 18:11:38.806871,shopping journey,15,Galaxy Note20,Android,['7.0.47'],+91 9457810144
5,3,4,3,2024-03-15 18:11:41.358896,news consumption journey,9,iPhone 12 Pro Max,IOS,['7.0.03'],+91 8966445979
4,1,0,2,2024-03-15 18:11:50.461607,simple recharge journey,1,Galaxy Tab series,Android,['7.0.47'],+91 8277124111
3,1,1,1,2024-03-15 18:12:06.801235,single feature journey,7,Mi series,Android,['7.0.47'],+91 8122606858
4,2,5,4,2024-03-15 18:12:08.076792,news consumption journey,7,iPhone 7,IOS,['7.0.25'],+91 8249200958
10,3,5,3,2024-03-15 18:12:28.652136,mixed usage,11,iPhone 12 Mini,IOS,['5.0.28'],+91 8703392745
13,10,2,6,2024-03-15 18:12:29.247027,entertainment journey,15,Galaxy M series,Android,['6.0.04'],+91 9990146221
5,2,3,5,2024-03-15 18:12:31.858653,mixed usage,15,Honor series,Android,['7.0.57'],+91 9867523602
4,1,2,1,2024-03-15 18:12:31.883632,single feature journey,4,Nokia 8,Android,['6.0.11'],+91 7750539175
16,13,6,9,2024-03-15 18:12:33.222253,long exploration journey,27,Pixel 7,Android,['7.0.25'],+91 9511232037
5,2,2,1,2024-03-15 18:12:33.318766,single feature journey,9,Pixel 4,Android,['7.0.60'],+91 7246907284
6,2,4,4,2024-03-15 18:12:37.255177,mixed usage,6,Pixel 5,Android,['7.0.47'],+91 9765833859
20,11,10,6,2024-03-15 18:12:38.246145,long exploration journey,25,Pixel 8 Pro,Android,['7.0.60'],+91 8827181799
14,9,4,5,2024-03-15 18:12:43.975021,entertainment journey,20,Nokia 6,Android,['7.0.57'],+91 7694254436
8,3,4,3,2024-03-15 18:12:44.733062,mixed usage,20,iPhone 14 Pro Max,IOS,['7.0.57'],+91 8596155423
10,3,5,2,2024-03-15 18:12:49.018617,shopping journey,14,OnePlus 8/8 Pro/8T,Android,['7.0.60'],+91 7211505563
3,2,2,1,2024-03-15 18:12:51.941946,single feature journey,10,Galaxy Note20,Android,['7.0.60'],+91 9155041079
20,13,9,9,2024-03-15 18:12:59.395309,long exploration journey,29,Galaxy S20,Android,['5.0.28'],+91 8014630988
15,11,10,8,2024-03-15 18:13:03.821529,long exploration journey,29,Sony Xperia series,Android,['7.0.57'],+91 8163377249
16,10,7,9,2024-03-15 18:13:12.037685,long exploration journey,27,Pixel 8 Pro,Android,['6.0.11'],+91 8443178510
7,5,5,5,2024-03-15 18:13:21.724509,mixed usage,8,Galaxy J series,Android,['7.0.01'],+91 9793163101
18,10,8,6,2024-03-15 18:13:21.963787,long exploration journey,30,Nokia 5,Android,['7.0.03'],+91 8098703289
4,1,1,2,2024-03-15 18:13:30.552743,single feature journey,3,Redmi series,Android,['7.0.25'],+91 7789298731
3,1,2,1,2024-03-15 18:13:36.593302,single feature journey,10,Moto X series,Android,['7.0.60'],+91 8988332956
5,2,1,1,2024-03-15 18:13:47.001968,single feature journey,5,Pixel 8 Pro,Android,['7.0.60'],+91 9870816563
12,8,5,9,2024-03-15 18:13:52.161201,entertainment journey,13,OnePlus 7/7 Pro/7T/7T Pro,Android,['6.0.04'],+91 9979625614
4,2,1,1,2024-03-15 18:13:56.056044,single feature journey,7,Nokia G42 5G,Android,['7.0.57'],+91 9321706102
10,10,3,6,2024-03-15 18:14:11.331514,entertainment journey,16,Pixel 4a,Android,['7.0.01'],+91 8830371846
3,4,5,3,2024-03-15 18:14:21.619126,news consumption journey,9,Poco series,Android,['6.0.11'],+91 8186865581
6,4,4,2,2024-03-15 18:14:56.451080,shopping journey,12,Honor series,Android,['6.0.48'],+91 8046275237
10,9,3,6,2024-03-15 18:14:57.733386,entertainment journey,20,HTC One series,Android,['7.0.47'],+91 8460638940
18,13,5,5,2024-03-15 18:15:00.226416,long exploration journey,25,iPhone 14,IOS,['7.0.57'],+91 7248129618
18,12,10,6,2024-03-15 18:15:19.339477,long exploration journey,25,Honor series,Android,['6.0.48'],+91 8415227914
5,5,2,3,2024-03-15 18:15:26.007165,news consumption journey,5,Galaxy Note10,Android,['7.0.57'],+91 8772903247
9,2,4,3,2024-03-15 18:15:29.629478,mixed usage,13,Galaxy M series,Android,['7.0.57'],+91 8072505270
3,1,1,1,2024-03-15 18:15:31.171526,single feature journey,9,Lenovo K series,Android,['7.0.47'],+91 7721574988
3,1,2,1,2024-03-15 18:15:33.040296,single feature journey,8,Galaxy S8,Android,['7.0.60'],+91 7979696119
7,2,4,3,2024-03-15 18:15:39.951289,mixed usage,10,OnePlus 11,Android,['6.0.48'],+91 9174049486
5,5,2,3,2024-03-15 18:15:45.320037,news consumption journey,7,Galaxy Tab series,Android,['7.0.57'],+91 8927498240
19,15,8,9,2024-03-15 18:15:45.391623,long exploration journey,27,Galaxy J series,Android,['7.0.25'],+91 7572652215
4,2,1,2,2024-03-15 18:15:55.137093,single feature journey,2,OnePlus 7/7 Pro/7T/7T Pro,Android,['5.0.28'],+91 9012856804
5,2,2,2,2024-03-15 18:16:02.988441,single feature journey,2,Galaxy S24,Android,['7.0.60'],+91 8375636458
4,2,5,2,2024-03-15 18:16:04.285674,news consumption journey,5,Pixel 3 XL,Android,['7.0.47'],+91 9634959923
15,10,5,6,2024-03-15 18:16:08.040470,long exploration journey,26,HTC One series,Android,['7.0.60'],+91 7387050781
6,5,3,3,2024-03-15 18:16:13.046919,mixed usage,12,iPhone 11 Pro Max,IOS,['7.0.57'],+91 7941256341
6,5,4,4,2024-03-15 18:16:15.081873,mixed usage,13,Galaxy S20,Android,['7.0.03'],+91 9062558657
8,3,2,5,2024-03-15 18:16:19.928419,mixed usage,12,Galaxy Note10,Android,['7.0.03'],+91 7629529176
19,15,10,9,2024-03-15 18:16:31.870723,long exploration journey,27,Galaxy S8,Android,['6.0.48'],+91 7380715630
4,2,1,1,2024-03-15 18:16:38.784807,single feature journey,7,Pixel 3a XL,Android,['7.0.01'],+91 8672714929
4,2,5,3,2024-03-15 18:16:43.646201,news consumption journey,5,Pixel 6,Android,['7.0.57'],+91 9081363210
7,4,4,3,2024-03-15 18:16:46.625880,mixed usage,9,Nova series,Android,['7.0.60'],+91 7991121708
10,3,2,5,2024-03-15 18:16:54.284061,mixed usage,19,Nokia XR21,Android,['7.0.47'],+91 7150321550
8,5,4,5,2024-03-15 18:16:56.929809,mixed usage,17,OnePlus 9/9 Pro,Android,['7.0.25'],+91 7372472280
5,4,3,4,2024-03-15 18:16:58.053749,news consumption journey,5,Nova series,Android,['7.0.57'],+91 7667408056
5,1,2,1,2024-03-15 18:17:00.023270,single feature journey,9,Nokia 5,Android,['7.0.01'],+91 8574617685
15,14,8,5,2024-03-15 18:17:00.900147,long exploration journey,30,Galaxy S8,Android,['7.0.25'],+91 7305990383
8,2,5,2,2024-03-15 18:17:05.902682,mixed usage,11,iPhone 14 Pro,IOS,['7.0.03'],+91 7776546889
5,2,2,2,2024-03-15 18:17:08.943949,single feature journey,7,Galaxy J series,Android,['6.0.11'],+91 7516031781
6,4,3,2,2024-03-15 18:17:21.037378,mixed usage,12,Galaxy S22,Android,['7.0.25'],+91 9905784499
20,12,9,10,2024-03-15 18:17:29.806545,long exploration journey,30,OnePlus 2,Android,['7.0.25'],+91 9912911986
6,4,5,2,2024-03-15 18:17:33.357159,shopping journey,12,Pixel 4a,Android,['6.0.48'],+91 8557657807
